Location,data_storage_needed,Time_Critical,Class
Near_to_Fog,42121,Yes,Fog
Near_to_Fog,42709,No,Cloud
Only_to_Cloud,37070,Yes,Cloud
Only_to_Cloud,25213,Yes,Cloud
Near_to_Fog,5759,Yes,Fog
Only_to_Cloud,70559,Yes,Cloud
Near_to_Fog,31031,Yes,Fog
Near_to_Fog,16152,No,Cloud
Only_to_Cloud,10937,Yes,Cloud
Only_to_Cloud,23853,Yes,Cloud
Near_to_Fog,47496,No,Cloud
Only_to_Cloud,22271,No,Cloud
Only_to_Cloud,4969,Yes,Cloud
Only_to_Cloud,5359,Yes,Cloud
Only_to_Cloud,99916,Yes,Cloud
Only_to_Cloud,32951,No,Cloud
Near_to_Fog,76171,Yes,Fog
Only_to_Cloud,64961,Yes,Cloud
Near_to_Fog,96362,No,Cloud
Near_to_Fog,78499,Yes,Fog
Only_to_Cloud,88288,Yes,Cloud
Only_to_Cloud,53996,No,Cloud
Only_to_Cloud,64419,Yes,Cloud
Only_to_Cloud,55934,No,Cloud
Only_to_Cloud,61140,Yes,Cloud
Near_to_Fog,44359,Yes,Fog
Only_to_Cloud,71061,No,Cloud
Near_to_Fog,97226,Yes,Fog
Only_to_Cloud,68924,Yes,Cloud
Near_to_Fog,20506,No,Cloud
Only_to_Cloud,66856,No,Cloud
Near_to_Fog,11406,No,Cloud
Only_to_Cloud,67502,Yes,Cloud
Near_to_Fog,67155,No,Cloud
Only_to_Cloud,29820,Yes,Cloud
Only_to_Cloud,99709,No,Cloud
Near_to_Fog,46172,Yes,Fog
Near_to_Fog,63756,Yes,Fog
Near_to_Fog,79930,Yes,Fog
Near_to_Fog,53634,No,Cloud
Near_to_Fog,78255,Yes,Fog
Near_to_Fog,35591,No,Cloud
Near_to_Fog,19935,Yes,Fog
Only_to_Cloud,83515,Yes,Cloud
Near_to_Fog,8817,Yes,Fog
Only_to_Cloud,66757,No,Cloud
Only_to_Cloud,87854,Yes,Cloud
Near_to_Fog,16803,Yes,Fog
Near_to_Fog,71004,No,Cloud
Only_to_Cloud,40363,No,Cloud
Near_to_Fog,92958,No,Cloud
Only_to_Cloud,61449,Yes,Cloud
Near_to_Fog,57681,No,Cloud
Near_to_Fog,54209,Yes,Fog
Only_to_Cloud,28958,No,Cloud
Only_to_Cloud,49756,Yes,Cloud
Only_to_Cloud,13944,No,Cloud
Only_to_Cloud,5720,Yes,Cloud
Only_to_Cloud,29296,Yes,Cloud
Only_to_Cloud,7675,Yes,Cloud
Near_to_Fog,8634,Yes,Fog
Near_to_Fog,18342,Yes,Fog
Near_to_Fog,34836,Yes,Fog
Only_to_Cloud,59080,No,Cloud
Near_to_Fog,41431,No,Cloud
Only_to_Cloud,86964,Yes,Cloud
Only_to_Cloud,51719,Yes,Cloud
Only_to_Cloud,24105,Yes,Cloud
Near_to_Fog,47493,No,Cloud
Near_to_Fog,8068,Yes,Fog
Near_to_Fog,70418,No,Cloud
Near_to_Fog,20706,No,Cloud
Near_to_Fog,26619,No,Cloud
Near_to_Fog,91461,No,Cloud
Near_to_Fog,35732,Yes,Fog
Only_to_Cloud,13792,No,Cloud
Near_to_Fog,40760,No,Cloud
Near_to_Fog,77146,No,Cloud
Only_to_Cloud,83208,Yes,Cloud
Only_to_Cloud,34902,No,Cloud
Only_to_Cloud,88258,Yes,Cloud
Near_to_Fog,24036,Yes,Fog
Only_to_Cloud,49106,No,Cloud
Near_to_Fog,14482,No,Cloud
Near_to_Fog,48023,Yes,Fog
Near_to_Fog,67435,Yes,Fog
Near_to_Fog,39831,No,Cloud
Only_to_Cloud,48209,No,Cloud
Only_to_Cloud,72625,No,Cloud
Near_to_Fog,92316,No,Cloud
Only_to_Cloud,28286,Yes,Cloud
Near_to_Fog,71816,Yes,Fog
Near_to_Fog,48526,No,Cloud
Only_to_Cloud,41457,No,Cloud
Near_to_Fog,9607,Yes,Fog
Only_to_Cloud,37192,Yes,Cloud
Near_to_Fog,21125,Yes,Fog
Only_to_Cloud,31326,Yes,Cloud
Only_to_Cloud,30627,Yes,Cloud
Near_to_Fog,49261,No,Cloud
Only_to_Cloud,51858,No,Cloud
Only_to_Cloud,70331,Yes,Cloud
Only_to_Cloud,6764,No,Cloud
Only_to_Cloud,48497,Yes,Cloud
Near_to_Fog,54041,No,Cloud
Near_to_Fog,56345,No,Cloud
Only_to_Cloud,36137,Yes,Cloud
Near_to_Fog,31261,No,Cloud
Only_to_Cloud,4964,Yes,Cloud
Only_to_Cloud,62735,No,Cloud
Only_to_Cloud,61800,No,Cloud
Only_to_Cloud,15850,Yes,Cloud
Only_to_Cloud,63671,No,Cloud
Only_to_Cloud,42072,No,Cloud
Only_to_Cloud,81340,Yes,Cloud
Only_to_Cloud,75322,No,Cloud
Only_to_Cloud,57306,No,Cloud
Near_to_Fog,20033,Yes,Fog
Only_to_Cloud,97395,No,Cloud
Near_to_Fog,53659,Yes,Fog
Near_to_Fog,59560,No,Cloud
Only_to_Cloud,41988,Yes,Cloud
Only_to_Cloud,67155,No,Cloud
Near_to_Fog,6779,No,Cloud
Only_to_Cloud,96794,Yes,Cloud
Near_to_Fog,33059,No,Cloud
Near_to_Fog,79040,No,Cloud
Only_to_Cloud,31226,No,Cloud
Near_to_Fog,83115,No,Cloud
Near_to_Fog,79985,No,Cloud
Only_to_Cloud,10816,No,Cloud
Only_to_Cloud,97619,No,Cloud
Near_to_Fog,84227,No,Cloud
Near_to_Fog,94525,No,Cloud
Near_to_Fog,38219,No,Cloud
Only_to_Cloud,38761,Yes,Cloud
Only_to_Cloud,87792,Yes,Cloud
Only_to_Cloud,70139,Yes,Cloud
Near_to_Fog,10860,No,Cloud
Only_to_Cloud,42987,Yes,Cloud
Only_to_Cloud,92708,Yes,Cloud
Near_to_Fog,76269,No,Cloud
Only_to_Cloud,59333,No,Cloud
Only_to_Cloud,43141,Yes,Cloud
Near_to_Fog,14045,No,Cloud
Only_to_Cloud,61818,Yes,Cloud
Only_to_Cloud,88346,No,Cloud
Only_to_Cloud,46014,No,Cloud
Near_to_Fog,50120,Yes,Fog
Only_to_Cloud,35773,No,Cloud
Only_to_Cloud,49890,Yes,Cloud
Only_to_Cloud,23397,No,Cloud
Only_to_Cloud,55579,No,Cloud
Near_to_Fog,25038,Yes,Fog
Only_to_Cloud,32032,Yes,Cloud
Only_to_Cloud,88387,Yes,Cloud
Only_to_Cloud,64135,Yes,Cloud
Only_to_Cloud,88461,No,Cloud
Near_to_Fog,73541,No,Cloud
Only_to_Cloud,46795,Yes,Cloud
Only_to_Cloud,85183,No,Cloud
Only_to_Cloud,7805,Yes,Cloud
Near_to_Fog,77180,No,Cloud
Near_to_Fog,7610,Yes,Fog
Only_to_Cloud,37933,No,Cloud
Near_to_Fog,82604,No,Cloud
Near_to_Fog,87955,No,Cloud
Only_to_Cloud,33386,No,Cloud
Near_to_Fog,77880,No,Cloud
Near_to_Fog,73438,No,Cloud
Only_to_Cloud,82081,Yes,Cloud
Near_to_Fog,25869,Yes,Fog
Near_to_Fog,6806,Yes,Fog
Only_to_Cloud,72647,No,Cloud
Only_to_Cloud,84965,No,Cloud
Only_to_Cloud,73827,Yes,Cloud
Only_to_Cloud,68800,Yes,Cloud
Only_to_Cloud,68634,Yes,Cloud
Near_to_Fog,19136,Yes,Fog
Near_to_Fog,259,No,Cloud
Only_to_Cloud,75647,No,Cloud
Near_to_Fog,89440,Yes,Fog
Near_to_Fog,50020,Yes,Fog
Only_to_Cloud,79464,Yes,Cloud
Only_to_Cloud,12807,No,Cloud
Near_to_Fog,86223,Yes,Fog
Only_to_Cloud,52564,No,Cloud
Near_to_Fog,56338,No,Cloud
Only_to_Cloud,72379,Yes,Cloud
Only_to_Cloud,6146,Yes,Cloud
Only_to_Cloud,72123,No,Cloud
Near_to_Fog,85307,No,Cloud
Near_to_Fog,81916,Yes,Fog
Near_to_Fog,99117,Yes,Fog
Near_to_Fog,63152,No,Cloud
Only_to_Cloud,76904,Yes,Cloud
Only_to_Cloud,11496,No,Cloud
Only_to_Cloud,66319,Yes,Cloud
Only_to_Cloud,62909,Yes,Cloud
Only_to_Cloud,84111,No,Cloud
Near_to_Fog,73965,Yes,Fog
Near_to_Fog,68687,No,Cloud
Only_to_Cloud,95197,No,Cloud
Near_to_Fog,63651,No,Cloud
Only_to_Cloud,1585,No,Cloud
Near_to_Fog,22218,Yes,Fog
Only_to_Cloud,69518,No,Cloud
Only_to_Cloud,58325,Yes,Cloud
Only_to_Cloud,94428,No,Cloud
Only_to_Cloud,81268,Yes,Cloud
Near_to_Fog,17035,Yes,Fog
Only_to_Cloud,91137,No,Cloud
Only_to_Cloud,45044,Yes,Cloud
Near_to_Fog,63657,No,Cloud
Near_to_Fog,8809,No,Cloud
Only_to_Cloud,64823,Yes,Cloud
Only_to_Cloud,42120,No,Cloud
Only_to_Cloud,62613,Yes,Cloud
Only_to_Cloud,44662,No,Cloud
Near_to_Fog,34557,Yes,Fog
Near_to_Fog,30048,Yes,Fog
Near_to_Fog,67821,No,Cloud
Near_to_Fog,65645,Yes,Fog
Near_to_Fog,49853,Yes,Fog
Only_to_Cloud,55863,Yes,Cloud
Near_to_Fog,57926,No,Cloud
Near_to_Fog,48665,No,Cloud
Near_to_Fog,60167,No,Cloud
Near_to_Fog,81798,Yes,Fog
Near_to_Fog,15597,Yes,Fog
Near_to_Fog,85706,Yes,Fog
Near_to_Fog,2166,Yes,Fog
Near_to_Fog,42734,No,Cloud
Near_to_Fog,74074,No,Cloud
Near_to_Fog,80863,Yes,Fog
Only_to_Cloud,73731,Yes,Cloud
Only_to_Cloud,77819,Yes,Cloud
Only_to_Cloud,65053,Yes,Cloud
Near_to_Fog,37699,Yes,Fog
Near_to_Fog,51719,Yes,Fog
Only_to_Cloud,38573,No,Cloud
Only_to_Cloud,86204,Yes,Cloud
Only_to_Cloud,99833,Yes,Cloud
Near_to_Fog,53106,Yes,Fog
Near_to_Fog,77413,Yes,Fog
Only_to_Cloud,19934,Yes,Cloud
Near_to_Fog,70756,Yes,Fog
Near_to_Fog,65656,No,Cloud
Only_to_Cloud,45395,No,Cloud
Only_to_Cloud,44567,No,Cloud
Only_to_Cloud,80657,Yes,Cloud
Only_to_Cloud,81189,Yes,Cloud
Near_to_Fog,30579,No,Cloud
Only_to_Cloud,97748,Yes,Cloud
Only_to_Cloud,97111,Yes,Cloud
Near_to_Fog,94623,No,Cloud
Only_to_Cloud,3771,No,Cloud
Only_to_Cloud,69942,No,Cloud
Only_to_Cloud,92831,No,Cloud
Near_to_Fog,49385,Yes,Fog
Only_to_Cloud,88915,No,Cloud
Near_to_Fog,19677,No,Cloud
Only_to_Cloud,64092,Yes,Cloud
Only_to_Cloud,51242,Yes,Cloud
Only_to_Cloud,74694,Yes,Cloud
Only_to_Cloud,87537,No,Cloud
Near_to_Fog,89600,No,Cloud
Only_to_Cloud,17545,No,Cloud
Near_to_Fog,712,No,Cloud
Only_to_Cloud,64826,Yes,Cloud
Only_to_Cloud,56524,No,Cloud
Only_to_Cloud,42746,No,Cloud
Near_to_Fog,25994,Yes,Fog
Near_to_Fog,34664,Yes,Fog
Only_to_Cloud,52945,Yes,Cloud
Only_to_Cloud,2626,No,Cloud
Near_to_Fog,31614,Yes,Fog
Only_to_Cloud,32648,Yes,Cloud
Only_to_Cloud,96279,No,Cloud
Near_to_Fog,15874,Yes,Fog
Only_to_Cloud,19351,No,Cloud
Near_to_Fog,62765,No,Cloud
Only_to_Cloud,38308,Yes,Cloud
Only_to_Cloud,14383,No,Cloud
Near_to_Fog,51610,No,Cloud
Near_to_Fog,81122,Yes,Fog
Near_to_Fog,99894,Yes,Fog
Near_to_Fog,8437,Yes,Fog
Near_to_Fog,32852,No,Cloud
Only_to_Cloud,50586,Yes,Cloud
Near_to_Fog,45779,Yes,Fog
Only_to_Cloud,77642,Yes,Cloud
Only_to_Cloud,85506,Yes,Cloud
Only_to_Cloud,63204,No,Cloud
Near_to_Fog,42855,Yes,Fog
Only_to_Cloud,81836,No,Cloud
Only_to_Cloud,58109,No,Cloud
Only_to_Cloud,45069,Yes,Cloud
Near_to_Fog,5236,No,Cloud
Only_to_Cloud,7052,Yes,Cloud
Near_to_Fog,58306,Yes,Fog
Near_to_Fog,92493,Yes,Fog
Near_to_Fog,21560,No,Cloud
Only_to_Cloud,85956,No,Cloud
Only_to_Cloud,50211,Yes,Cloud
Near_to_Fog,71891,Yes,Fog
Near_to_Fog,86519,No,Cloud
Near_to_Fog,82874,No,Cloud
Only_to_Cloud,76417,No,Cloud
Only_to_Cloud,89504,No,Cloud
Near_to_Fog,80319,Yes,Fog
Only_to_Cloud,34510,Yes,Cloud
Only_to_Cloud,1366,No,Cloud
Only_to_Cloud,58464,No,Cloud
Near_to_Fog,66893,No,Cloud
Only_to_Cloud,19582,Yes,Cloud
Near_to_Fog,91902,Yes,Fog
Near_to_Fog,28525,Yes,Fog
Near_to_Fog,17872,No,Cloud
Near_to_Fog,88162,Yes,Fog
Only_to_Cloud,29668,Yes,Cloud
Only_to_Cloud,41450,Yes,Cloud
Only_to_Cloud,886,Yes,Cloud
Only_to_Cloud,73203,Yes,Cloud
Only_to_Cloud,39075,No,Cloud
Only_to_Cloud,1777,No,Cloud
Near_to_Fog,96027,Yes,Fog
Only_to_Cloud,93259,No,Cloud
Only_to_Cloud,70872,No,Cloud
Near_to_Fog,41777,No,Cloud
Near_to_Fog,99260,No,Cloud
Near_to_Fog,78127,No,Cloud
Only_to_Cloud,73650,Yes,Cloud
Near_to_Fog,27275,No,Cloud
Near_to_Fog,35434,Yes,Fog
Near_to_Fog,5536,Yes,Fog
Near_to_Fog,1808,Yes,Fog
Near_to_Fog,41255,No,Cloud
Near_to_Fog,24410,Yes,Fog
Only_to_Cloud,73961,No,Cloud
Near_to_Fog,66332,No,Cloud
Near_to_Fog,3618,Yes,Fog
Only_to_Cloud,57104,Yes,Cloud
Near_to_Fog,79168,No,Cloud
Only_to_Cloud,75742,No,Cloud
Near_to_Fog,92277,Yes,Fog
Only_to_Cloud,88058,No,Cloud
Only_to_Cloud,23177,No,Cloud
Near_to_Fog,79868,Yes,Fog
Near_to_Fog,14449,No,Cloud
Near_to_Fog,41338,Yes,Fog
Only_to_Cloud,37508,Yes,Cloud
Near_to_Fog,94293,No,Cloud
Near_to_Fog,39070,No,Cloud
Near_to_Fog,78845,No,Cloud
Near_to_Fog,5621,Yes,Fog
Only_to_Cloud,38240,Yes,Cloud
Near_to_Fog,14960,No,Cloud
Near_to_Fog,94620,Yes,Fog
Only_to_Cloud,80578,No,Cloud
Only_to_Cloud,71186,Yes,Cloud
Near_to_Fog,42427,Yes,Fog
Only_to_Cloud,98933,No,Cloud
Near_to_Fog,34041,No,Cloud
Near_to_Fog,87130,No,Cloud
Only_to_Cloud,56456,No,Cloud
Only_to_Cloud,48368,No,Cloud
Only_to_Cloud,14964,Yes,Cloud
Only_to_Cloud,41130,Yes,Cloud
Only_to_Cloud,95989,Yes,Cloud
Only_to_Cloud,64802,No,Cloud
Only_to_Cloud,56579,Yes,Cloud
Only_to_Cloud,19149,Yes,Cloud
Near_to_Fog,32811,Yes,Fog
Only_to_Cloud,27458,Yes,Cloud
Only_to_Cloud,82240,Yes,Cloud
Only_to_Cloud,38687,No,Cloud
Only_to_Cloud,40793,Yes,Cloud
Only_to_Cloud,84134,No,Cloud
Near_to_Fog,92709,Yes,Fog
Near_to_Fog,71438,No,Cloud
Near_to_Fog,60861,Yes,Fog
Near_to_Fog,32858,Yes,Fog
Near_to_Fog,17030,No,Cloud
Only_to_Cloud,22569,Yes,Cloud
Only_to_Cloud,35169,No,Cloud
Only_to_Cloud,2380,Yes,Cloud
Only_to_Cloud,73421,Yes,Cloud
Only_to_Cloud,62878,Yes,Cloud
Near_to_Fog,30283,Yes,Fog
Only_to_Cloud,90113,No,Cloud
Only_to_Cloud,35395,No,Cloud
Only_to_Cloud,48358,Yes,Cloud
Only_to_Cloud,12252,Yes,Cloud
Only_to_Cloud,33770,No,Cloud
Near_to_Fog,63882,No,Cloud
Only_to_Cloud,79360,Yes,Cloud
Near_to_Fog,88991,No,Cloud
Only_to_Cloud,94935,No,Cloud
Only_to_Cloud,54325,Yes,Cloud
Only_to_Cloud,36014,No,Cloud
Only_to_Cloud,32582,Yes,Cloud
Near_to_Fog,25102,Yes,Fog
Near_to_Fog,32393,Yes,Fog
Near_to_Fog,27909,Yes,Fog
Only_to_Cloud,48130,No,Cloud
Near_to_Fog,31693,No,Cloud
Near_to_Fog,85215,Yes,Fog
Only_to_Cloud,26349,No,Cloud
Near_to_Fog,39222,No,Cloud
Only_to_Cloud,35899,No,Cloud
Only_to_Cloud,83569,Yes,Cloud
Only_to_Cloud,59266,Yes,Cloud
Near_to_Fog,6225,No,Cloud
Near_to_Fog,96504,No,Cloud
Near_to_Fog,40936,No,Cloud
Only_to_Cloud,62077,Yes,Cloud
Only_to_Cloud,83290,No,Cloud
Near_to_Fog,40061,No,Cloud
Only_to_Cloud,69804,Yes,Cloud
Near_to_Fog,33687,Yes,Fog
Only_to_Cloud,8044,No,Cloud
Near_to_Fog,96956,Yes,Fog
Only_to_Cloud,17383,Yes,Cloud
Only_to_Cloud,20975,Yes,Cloud
Only_to_Cloud,91042,No,Cloud
Only_to_Cloud,516,No,Cloud
Near_to_Fog,83149,Yes,Fog
Only_to_Cloud,68030,Yes,Cloud
Only_to_Cloud,41813,No,Cloud
Near_to_Fog,48695,No,Cloud
Near_to_Fog,25761,No,Cloud
Near_to_Fog,76836,Yes,Fog
Near_to_Fog,70359,Yes,Fog
Near_to_Fog,8951,No,Cloud
Only_to_Cloud,75726,No,Cloud
Near_to_Fog,73555,Yes,Fog
Only_to_Cloud,76666,Yes,Cloud
Near_to_Fog,77901,Yes,Fog
Only_to_Cloud,90189,No,Cloud
Near_to_Fog,78772,No,Cloud
Near_to_Fog,72269,Yes,Fog
Near_to_Fog,39891,Yes,Fog
Near_to_Fog,88989,No,Cloud
Only_to_Cloud,23486,No,Cloud
Near_to_Fog,69962,No,Cloud
Near_to_Fog,14137,Yes,Fog
Only_to_Cloud,70881,Yes,Cloud
Near_to_Fog,89785,Yes,Fog
Only_to_Cloud,54061,Yes,Cloud
Near_to_Fog,23544,No,Cloud
Only_to_Cloud,40544,Yes,Cloud
Near_to_Fog,26662,No,Cloud
Only_to_Cloud,5047,No,Cloud
Near_to_Fog,19994,No,Cloud
Only_to_Cloud,66087,Yes,Cloud
Only_to_Cloud,46625,No,Cloud
Only_to_Cloud,42986,Yes,Cloud
Only_to_Cloud,19339,No,Cloud
Near_to_Fog,95485,Yes,Fog
Near_to_Fog,38107,No,Cloud
Only_to_Cloud,48791,Yes,Cloud
Near_to_Fog,9936,Yes,Fog
Only_to_Cloud,34310,No,Cloud
Near_to_Fog,58055,Yes,Fog
Near_to_Fog,23064,Yes,Fog
Only_to_Cloud,97401,Yes,Cloud
Only_to_Cloud,3826,No,Cloud
Near_to_Fog,37549,Yes,Fog
Only_to_Cloud,85419,Yes,Cloud
Near_to_Fog,66324,Yes,Fog
Only_to_Cloud,73526,No,Cloud
Near_to_Fog,15476,No,Cloud
Near_to_Fog,68372,Yes,Fog
Only_to_Cloud,7384,No,Cloud
Near_to_Fog,85783,Yes,Fog
Near_to_Fog,85886,Yes,Fog
Only_to_Cloud,90793,No,Cloud
Near_to_Fog,20269,Yes,Fog
Near_to_Fog,69861,No,Cloud
Only_to_Cloud,89719,No,Cloud
Only_to_Cloud,19957,Yes,Cloud
Near_to_Fog,94442,Yes,Fog
Only_to_Cloud,50976,Yes,Cloud
Only_to_Cloud,35032,No,Cloud
Only_to_Cloud,40743,Yes,Cloud
Only_to_Cloud,85985,Yes,Cloud
Only_to_Cloud,48121,No,Cloud
Near_to_Fog,58968,Yes,Fog
Only_to_Cloud,61360,Yes,Cloud
Only_to_Cloud,63699,No,Cloud
Near_to_Fog,98927,Yes,Fog
Near_to_Fog,30826,No,Cloud
Only_to_Cloud,32439,No,Cloud
Near_to_Fog,94197,Yes,Fog
Only_to_Cloud,56339,No,Cloud
Near_to_Fog,99221,Yes,Fog
Only_to_Cloud,43945,No,Cloud
Near_to_Fog,60668,Yes,Fog
Only_to_Cloud,7659,No,Cloud
Near_to_Fog,90252,Yes,Fog
Only_to_Cloud,48586,Yes,Cloud
Only_to_Cloud,84777,Yes,Cloud
Only_to_Cloud,1096,No,Cloud
Near_to_Fog,74547,Yes,Fog
Near_to_Fog,33262,Yes,Fog
Near_to_Fog,71041,Yes,Fog
Near_to_Fog,13404,No,Cloud
Only_to_Cloud,6396,No,Cloud
Near_to_Fog,23360,No,Cloud
Only_to_Cloud,84320,Yes,Cloud
Near_to_Fog,68615,Yes,Fog
Only_to_Cloud,6875,No,Cloud
Only_to_Cloud,39429,No,Cloud
Only_to_Cloud,75009,Yes,Cloud
Only_to_Cloud,26856,Yes,Cloud
Only_to_Cloud,13945,No,Cloud
Near_to_Fog,93196,No,Cloud
Near_to_Fog,12590,Yes,Fog
Only_to_Cloud,63883,Yes,Cloud
Near_to_Fog,50554,Yes,Fog
Only_to_Cloud,8228,No,Cloud
Near_to_Fog,65108,Yes,Fog
Near_to_Fog,5636,No,Cloud
Only_to_Cloud,39835,Yes,Cloud
Near_to_Fog,2798,No,Cloud
Near_to_Fog,89214,No,Cloud
Only_to_Cloud,46191,Yes,Cloud
Only_to_Cloud,58591,No,Cloud
Near_to_Fog,92687,No,Cloud
Only_to_Cloud,15725,No,Cloud
Near_to_Fog,5199,No,Cloud
Only_to_Cloud,62703,No,Cloud
Only_to_Cloud,94403,Yes,Cloud
Near_to_Fog,76893,Yes,Fog
Only_to_Cloud,39094,Yes,Cloud
Near_to_Fog,30852,Yes,Fog
Near_to_Fog,93867,No,Cloud
Near_to_Fog,36319,Yes,Fog
Only_to_Cloud,51173,Yes,Cloud
Only_to_Cloud,14222,Yes,Cloud
Only_to_Cloud,4721,No,Cloud
Near_to_Fog,3735,Yes,Fog
Only_to_Cloud,35552,No,Cloud
Near_to_Fog,76834,No,Cloud
Only_to_Cloud,5549,No,Cloud
Only_to_Cloud,99568,Yes,Cloud
Only_to_Cloud,55391,Yes,Cloud
Near_to_Fog,10843,Yes,Fog
Only_to_Cloud,86753,No,Cloud
Near_to_Fog,57247,Yes,Fog
Only_to_Cloud,49126,Yes,Cloud
Near_to_Fog,30615,No,Cloud
Near_to_Fog,84131,No,Cloud
Only_to_Cloud,81418,Yes,Cloud
Near_to_Fog,80221,No,Cloud
Near_to_Fog,6430,Yes,Fog
Only_to_Cloud,56118,Yes,Cloud
Near_to_Fog,69383,No,Cloud
Near_to_Fog,13979,No,Cloud
Only_to_Cloud,51208,Yes,Cloud
Only_to_Cloud,29896,No,Cloud
Near_to_Fog,25542,No,Cloud
Only_to_Cloud,63372,No,Cloud
Near_to_Fog,41391,Yes,Fog
Near_to_Fog,88773,No,Cloud
Only_to_Cloud,85002,No,Cloud
Only_to_Cloud,16997,Yes,Cloud
Only_to_Cloud,22308,No,Cloud
Near_to_Fog,36129,No,Cloud
Only_to_Cloud,56271,Yes,Cloud
Only_to_Cloud,58586,Yes,Cloud
Near_to_Fog,7059,Yes,Fog
Near_to_Fog,55419,Yes,Fog
Only_to_Cloud,50644,Yes,Cloud
Only_to_Cloud,74661,Yes,Cloud
Near_to_Fog,84254,Yes,Fog
Only_to_Cloud,52801,Yes,Cloud
Near_to_Fog,32355,Yes,Fog
Only_to_Cloud,24278,No,Cloud
Only_to_Cloud,25272,No,Cloud
Near_to_Fog,18101,No,Cloud
Only_to_Cloud,77081,Yes,Cloud
Only_to_Cloud,80422,Yes,Cloud
Near_to_Fog,33770,No,Cloud
Near_to_Fog,21161,No,Cloud
Only_to_Cloud,38033,Yes,Cloud
Near_to_Fog,74359,No,Cloud
Near_to_Fog,96368,No,Cloud
Only_to_Cloud,90047,Yes,Cloud
Only_to_Cloud,22670,Yes,Cloud
Near_to_Fog,67187,No,Cloud
Only_to_Cloud,65619,No,Cloud
Near_to_Fog,78017,Yes,Fog
Near_to_Fog,84434,Yes,Fog
Near_to_Fog,6079,No,Cloud
Only_to_Cloud,53848,Yes,Cloud
Near_to_Fog,65194,Yes,Fog
Only_to_Cloud,12880,Yes,Cloud
Near_to_Fog,91092,Yes,Fog
Only_to_Cloud,94481,Yes,Cloud
Only_to_Cloud,91635,No,Cloud
Near_to_Fog,68754,No,Cloud
Only_to_Cloud,42919,Yes,Cloud
Near_to_Fog,75793,No,Cloud
Only_to_Cloud,6481,No,Cloud
Only_to_Cloud,53443,Yes,Cloud
Near_to_Fog,35635,No,Cloud
Near_to_Fog,84189,Yes,Fog
Near_to_Fog,20351,No,Cloud
Near_to_Fog,41370,No,Cloud
Only_to_Cloud,64094,Yes,Cloud
Near_to_Fog,14679,No,Cloud
Near_to_Fog,78135,No,Cloud
Only_to_Cloud,97658,No,Cloud
Near_to_Fog,12563,No,Cloud
Only_to_Cloud,5083,Yes,Cloud
Near_to_Fog,3829,Yes,Fog
Only_to_Cloud,69505,No,Cloud
Only_to_Cloud,67108,No,Cloud
Only_to_Cloud,39889,Yes,Cloud
Near_to_Fog,39206,No,Cloud
Only_to_Cloud,86959,Yes,Cloud
Near_to_Fog,53331,No,Cloud
Only_to_Cloud,35731,No,Cloud
Only_to_Cloud,44572,Yes,Cloud
Near_to_Fog,1302,No,Cloud
Only_to_Cloud,20447,No,Cloud
Only_to_Cloud,44211,No,Cloud
Only_to_Cloud,51183,No,Cloud
Near_to_Fog,19111,Yes,Fog
Near_to_Fog,16661,No,Cloud
Near_to_Fog,60406,No,Cloud
Near_to_Fog,16292,No,Cloud
Near_to_Fog,57364,Yes,Fog
Near_to_Fog,14980,No,Cloud
Only_to_Cloud,1287,No,Cloud
Near_to_Fog,91295,Yes,Fog
Near_to_Fog,31820,Yes,Fog
Near_to_Fog,46682,No,Cloud
Near_to_Fog,64411,No,Cloud
Near_to_Fog,52916,Yes,Fog
Near_to_Fog,46192,No,Cloud
Near_to_Fog,63264,Yes,Fog
Near_to_Fog,45213,Yes,Fog
Near_to_Fog,15287,Yes,Fog
Near_to_Fog,42611,No,Cloud
Only_to_Cloud,95931,Yes,Cloud
Only_to_Cloud,84936,Yes,Cloud
Only_to_Cloud,81353,Yes,Cloud
Near_to_Fog,28129,Yes,Fog
Only_to_Cloud,60493,Yes,Cloud
Only_to_Cloud,97634,No,Cloud
Only_to_Cloud,23899,Yes,Cloud
Only_to_Cloud,3178,No,Cloud
Near_to_Fog,66057,Yes,Fog
Near_to_Fog,53832,No,Cloud
Near_to_Fog,57114,No,Cloud
Only_to_Cloud,49361,No,Cloud
Only_to_Cloud,16201,Yes,Cloud
Only_to_Cloud,20158,No,Cloud
Only_to_Cloud,14386,No,Cloud
Only_to_Cloud,67471,No,Cloud
Only_to_Cloud,56891,Yes,Cloud
Only_to_Cloud,19434,No,Cloud
Near_to_Fog,105,Yes,Fog
Near_to_Fog,57638,Yes,Fog
Only_to_Cloud,96790,No,Cloud
Only_to_Cloud,85244,No,Cloud
Only_to_Cloud,67194,No,Cloud
Near_to_Fog,9803,No,Cloud
Near_to_Fog,33373,Yes,Fog
Only_to_Cloud,87911,No,Cloud
Near_to_Fog,32163,No,Cloud
Only_to_Cloud,47608,No,Cloud
Only_to_Cloud,54766,Yes,Cloud
Only_to_Cloud,52512,No,Cloud
Near_to_Fog,96815,No,Cloud
Near_to_Fog,89375,No,Cloud
Near_to_Fog,99130,Yes,Fog
Only_to_Cloud,32662,Yes,Cloud
Near_to_Fog,99069,No,Cloud
Near_to_Fog,87356,Yes,Fog
Near_to_Fog,74434,Yes,Fog
Only_to_Cloud,47306,No,Cloud
Only_to_Cloud,77224,No,Cloud
Near_to_Fog,19010,No,Cloud
Only_to_Cloud,77574,No,Cloud
